doc_id,sent_id,entity_id,type,text,charOffset,source_type,file_name
DDI-DrugBank.d291,DDI-DrugBank.d291.s3,DDI-DrugBank.d291.s3.e0,group,sulphonylureas,16-29,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s6,DDI-DrugBank.d291.s6.e0,group,immuno-suppressant,211-228,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s9,DDI-DrugBank.d291.s9.e2,group,anion-exchange resins,59-79,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s11,DDI-DrugBank.d291.s11.e1,group,MAO-inhibitors,34-47,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d266,DDI-DrugBank.d266.s0,DDI-DrugBank.d266.s0.e1,group,coumarin anticoagulant,49-70,drugbank,Bicalutamide_ddi.xml
DDI-DrugBank.d266,DDI-DrugBank.d266.s1,DDI-DrugBank.d266.s1.e1,group,coumarin anticoagulants,75-97,drugbank,Bicalutamide_ddi.xml
DDI-DrugBank.d266,DDI-DrugBank.d266.s1,DDI-DrugBank.d266.s1.e2,group,anticoagulant,168-180,drugbank,Bicalutamide_ddi.xml
DDI-DrugBank.d401,DDI-DrugBank.d401.s0,DDI-DrugBank.d401.s0.e0,group,anticholinergic,31-45,drugbank,Biperiden_ddi.xml
DDI-DrugBank.d401,DDI-DrugBank.d401.s0,DDI-DrugBank.d401.s0.e2,group,narcotic analgesics,212-230,drugbank,Biperiden_ddi.xml
DDI-DrugBank.d401,DDI-DrugBank.d401.s0,DDI-DrugBank.d401.s0.e4,group,phenothiazines,256-269,drugbank,Biperiden_ddi.xml
DDI-DrugBank.d401,DDI-DrugBank.d401.s0,DDI-DrugBank.d401.s0.e5,group,antipsychotics,281-294,drugbank,Biperiden_ddi.xml
DDI-DrugBank.d401,DDI-DrugBank.d401.s0,DDI-DrugBank.d401.s0.e6,group,tricyclic antidepressants,297-321,drugbank,Biperiden_ddi.xml
DDI-DrugBank.d401,DDI-DrugBank.d401.s0,DDI-DrugBank.d401.s0.e7,group,antiarrhythmics,332-346,drugbank,Biperiden_ddi.xml
DDI-DrugBank.d401,DDI-DrugBank.d401.s0,DDI-DrugBank.d401.s0.e9,group,antihistamines,381-394,drugbank,Biperiden_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s0,DDI-DrugBank.d476.s0.e1,group,beta-blocking agents,41-60,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s3,DDI-DrugBank.d476.s3.e1,group,myocardial depressants,37-58,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s3,DDI-DrugBank.d476.s3.e2,group,calcium antagonists,108-126,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s3,DDI-DrugBank.d476.s3.e3,group,phenylalkylamine,149-164,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s3,DDI-DrugBank.d476.s3.e5,group,benzothiazepine,182-196,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s3,DDI-DrugBank.d476.s3.e7,group,antiarrhythmic agents,223-243,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s6,DDI-DrugBank.d476.s6.e0,group,thiazide diuretics,118-135,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s8,DDI-DrugBank.d476.s8.e0,group,beta-blockers,44-56,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d560,DDI-DrugBank.d560.s0,DDI-DrugBank.d560.s0.e0,group,MAO inhibitors,7-20,drugbank,Bitolterol_ddi.xml
DDI-DrugBank.d560,DDI-DrugBank.d560.s1,DDI-DrugBank.d560.s1.e0,group,steroid,24-30,drugbank,Bitolterol_ddi.xml
DDI-DrugBank.d560,DDI-DrugBank.d560.s1,DDI-DrugBank.d560.s1.e2,group,steroid,111-117,drugbank,Bitolterol_ddi.xml
DDI-DrugBank.d560,DDI-DrugBank.d560.s2,DDI-DrugBank.d560.s2.e1,group,steroid,81-87,drugbank,Bitolterol_ddi.xml
DDI-DrugBank.d569,DDI-DrugBank.d569.s1,DDI-DrugBank.d569.s1.e3,group,thrombolytics,106-118,drugbank,Bivalirudin_ddi.xml
DDI-DrugBank.d554,DDI-DrugBank.d554.s0,DDI-DrugBank.d554.s0.e0,group,antibiotic,8-17,drugbank,Bleomycin_ddi.xml
DDI-DrugBank.d554,DDI-DrugBank.d554.s0,DDI-DrugBank.d554.s0.e3,group,diuretic,45-52,drugbank,Bleomycin_ddi.xml
DDI-DrugBank.d554,DDI-DrugBank.d554.s0,DDI-DrugBank.d554.s0.e5,group,vaccines,70-77,drugbank,Bleomycin_ddi.xml
DDI-DrugBank.d571,DDI-DrugBank.d571.s3,DDI-DrugBank.d571.s3.e0,group,hypoglycemics,105-117,drugbank,Bortezomib_ddi.xml
DDI-DrugBank.d571,DDI-DrugBank.d571.s4,DDI-DrugBank.d571.s4.e0,group,antidiabetic agents,17-35,drugbank,Bortezomib_ddi.xml
DDI-DrugBank.d571,DDI-DrugBank.d571.s4,DDI-DrugBank.d571.s4.e2,group,antidiabetic medication,160-182,drugbank,Bortezomib_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s6,DDI-DrugBank.d289.s6.e0,group,Hormonal Contraceptives,0-22,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s6,DDI-DrugBank.d289.s6.e1,group,Contraceptives,82-95,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s6,DDI-DrugBank.d289.s6.e3,group,hormonal contraceptive,180-201,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s8,DDI-DrugBank.d289.s8.e0,group,hormonal contraceptives,11-33,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s18,DDI-DrugBank.d289.s18.e2,group,hypoglycemic agents,104-122,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s21,DDI-DrugBank.d289.s21.e1,group,hypoglycemic agents,72-90,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s25,DDI-DrugBank.d289.s25.e1,group,Statins,22-28,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s27,DDI-DrugBank.d289.s27.e1,group,statins,67-73,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s28,DDI-DrugBank.d289.s28.e0,group,statin,27-32,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s29,DDI-DrugBank.d289.s29.e0,group,statins,34-40,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s29,DDI-DrugBank.d289.s29.e2,group,statin,130-135,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d133,DDI-DrugBank.d133.s0,DDI-DrugBank.d133.s0.e1,group,aminoglycosides,31-45,drugbank,Botulinum Toxin Type A_ddi.xml
DDI-DrugBank.d133,DDI-DrugBank.d133.s0,DDI-DrugBank.d133.s0.e2,group,curare-like compounds,114-134,drugbank,Botulinum Toxin Type A_ddi.xml
DDI-DrugBank.d133,DDI-DrugBank.d133.s1,DDI-DrugBank.d133.s1.e0,group,botulinum neurotoxin,38-57,drugbank,Botulinum Toxin Type A_ddi.xml
DDI-DrugBank.d133,DDI-DrugBank.d133.s2,DDI-DrugBank.d133.s2.e0,group,botulinum toxin,81-95,drugbank,Botulinum Toxin Type A_ddi.xml
DDI-DrugBank.d133,DDI-DrugBank.d133.s2,DDI-DrugBank.d133.s2.e1,group,botulinum toxin,165-179,drugbank,Botulinum Toxin Type A_ddi.xml
DDI-DrugBank.d323,DDI-DrugBank.d323.s0,DDI-DrugBank.d323.s0.e1,group,aminoglycosides,33-47,drugbank,Botulinum Toxin Type B_ddi.xml
DDI-DrugBank.d323,DDI-DrugBank.d323.s0,DDI-DrugBank.d323.s0.e2,group,curare-like compounds,116-136,drugbank,Botulinum Toxin Type B_ddi.xml
DDI-DrugBank.d323,DDI-DrugBank.d323.s1,DDI-DrugBank.d323.s1.e0,group,botulinum neurotoxin,38-57,drugbank,Botulinum Toxin Type B_ddi.xml
DDI-DrugBank.d323,DDI-DrugBank.d323.s2,DDI-DrugBank.d323.s2.e0,group,botulinum toxin,116-130,drugbank,Botulinum Toxin Type B_ddi.xml
DDI-DrugBank.d180,DDI-DrugBank.d180.s0,DDI-DrugBank.d180.s0.e0,group,Digitalis,0-8,drugbank,Bretylium_ddi.xml
DDI-DrugBank.d180,DDI-DrugBank.d180.s1,DDI-DrugBank.d180.s1.e0,group,catecholamines,23-36,drugbank,Bretylium_ddi.xml
DDI-DrugBank.d180,DDI-DrugBank.d180.s2,DDI-DrugBank.d180.s2.e0,group,catecholamines,5-18,drugbank,Bretylium_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s0,DDI-DrugBank.d138.s0.e1,group,CNS depressants,143-157,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s0,DDI-DrugBank.d138.s0.e3,group,barbiturates,169-180,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s0,DDI-DrugBank.d138.s0.e4,group,opiates,183-189,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s0,DDI-DrugBank.d138.s0.e5,group,sedatives,192-200,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s0,DDI-DrugBank.d138.s0.e6,group,anesthetics,206-216,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s1,DDI-DrugBank.d138.s1.e0,group,Alpha-agonists,0-13,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s2,DDI-DrugBank.d138.s2.e0,group,beta-blockers,43-55,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s2,DDI-DrugBank.d138.s2.e1,group,anti-hypertensives,84-101,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s2,DDI-DrugBank.d138.s2.e2,group,cardiac glycosides,110-127,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s3,DDI-DrugBank.d138.s3.e0,group,Tricyclic antidepressants,0-24,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s5,DDI-DrugBank.d138.s5.e0,group,tricyclic antidepressants,48-72,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d497,DDI-DrugBank.d497.s0,DDI-DrugBank.d497.s0.e2,group,carbonic anhydrase inhibitor,57-84,drugbank,Brinzolamide_ddi.xml
DDI-DrugBank.d497,DDI-DrugBank.d497.s2,DDI-DrugBank.d497.s2.e0,group,carbonic anhydrase inhibitors,39-67,drugbank,Brinzolamide_ddi.xml
DDI-DrugBank.d272,DDI-DrugBank.d272.s1,DDI-DrugBank.d272.s1.e1,group,dopamine antagonists,41-60,drugbank,Bromocriptine_ddi.xml
DDI-DrugBank.d272,DDI-DrugBank.d272.s1,DDI-DrugBank.d272.s1.e2,group,butyrophenones,63-76,drugbank,Bromocriptine_ddi.xml
DDI-DrugBank.d272,DDI-DrugBank.d272.s2,DDI-DrugBank.d272.s2.e1,group,phenothiazines,88-101,drugbank,Bromocriptine_ddi.xml
DDI-DrugBank.d272,DDI-DrugBank.d272.s3,DDI-DrugBank.d272.s3.e1,group,ergot alkaloids,53-67,drugbank,Bromocriptine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.e2,group,CNS depressants,54-68,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.e3,group,antihistamines,144-157,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.e4,group,anticholinergics,161-176,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.e5,group,antihistamines,323-336,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.e6,group,monoamine oxidase (MAO) inhibitors,344-377,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.e7,group,antihistamines,400-413,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.e8,group,antihistamines,491-504,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.e1,group,CNS depressants,45-59,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.e2,group,antihistamines,135-148,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.e3,group,anticholinergics,152-167,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.e4,group,antihistamines,314-327,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.e5,group,monoamine oxidase (MAO) inhibitors,335-368,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.e6,group,antihistamines,391-404,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.e7,group,antihistamines,482-495,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s0,DDI-DrugBank.d331.s0.e1,group,aminoglycoside antibiotics,156-181,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.e2,group,diuretics,54-62,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s9,DDI-DrugBank.d331.s9.e0,group,Antihypertensives,2-18,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s9,DDI-DrugBank.d331.s9.e2,group,antihypertensive drugs,69-90,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s11,DDI-DrugBank.d331.s11.e0,group,Anticoagulants,2-15,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.e0,group,anesthetic solutions,28-47,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.e3,group,monoamine oxidase inhibitors,112-139,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.e4,group,tricyclic antidepressants,144-168,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s3,DDI-DrugBank.d153.s3.e0,group,vasopressor drugs,29-45,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s3,DDI-DrugBank.d153.s3.e1,group,ergot-type oxytocic drugs,54-78,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s4,DDI-DrugBank.d153.s4.e0,group,Phenothiazines,0-13,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s4,DDI-DrugBank.d153.s4.e1,group,butyrophenones,19-32,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s1,DDI-DrugBank.d380.s1.e1,group,azole antifungals,127-143,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s2,DDI-DrugBank.d380.s2.e1,group,macrolide antibiotics,15-35,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s2,DDI-DrugBank.d380.s2.e3,group,HIV protease inhibitors,62-84,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s3,DDI-DrugBank.d380.s3.e1,group,benzodiazepines,82-96,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s6,DDI-DrugBank.d380.s6.e2,group,benzodiazepines,70-84,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s7,DDI-DrugBank.d380.s7.e0,group,benzodiazepines,92-106,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s12,DDI-DrugBank.d5.s12.e0,group,antidepressants,78-92,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s12,DDI-DrugBank.d5.s12.e1,group,tricyclics,107-116,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s12,DDI-DrugBank.d5.s12.e2,group,beta-blockers,120-132,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s12,DDI-DrugBank.d5.s12.e4,group,antipsychotics,156-169,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s17,DDI-DrugBank.d5.s17.e1,group,antidepressants,112-126,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s17,DDI-DrugBank.d5.s17.e8,group,antipsychotics,212-225,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s17,DDI-DrugBank.d5.s17.e12,group,beta-blockers,275-287,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s17,DDI-DrugBank.d5.s17.e14,group,Type 1C antiarrhythmics,313-335,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s19,DDI-DrugBank.d5.s19.e0,group,MAO Inhibitors,0-13,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s19,DDI-DrugBank.d5.s19.e2,group,MAO inhibitor,103-115,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s22,DDI-DrugBank.d5.s22.e1,group,antipsychotics,94-107,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s22,DDI-DrugBank.d5.s22.e2,group,antidepressants,116-130,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s22,DDI-DrugBank.d5.s22.e4,group,steroids,156-163,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d463,DDI-DrugBank.d463.s0,DDI-DrugBank.d463.s0.e1,group,MAO inhibitors,78-91,drugbank,Buspirone_ddi.xml
DDI-DrugBank.d463,DDI-DrugBank.d463.s0,DDI-DrugBank.d463.s0.e3,group,psychotropic drugs,176-193,drugbank,Buspirone_ddi.xml
DDI-DrugBank.d72,DDI-DrugBank.d72.s1,DDI-DrugBank.d72.s1.e1,group,5-HT3 antiemetics,21-37,drugbank,Busulfan_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e0,group,anticoagulants,87-100,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e1,group,blood thinner,103-115,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e4,group,barbiturates,150-161,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e5,group,central nervous system (CNS) depressants,209-248,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e6,group,barbiturates,278-289,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e9,group,barbiturates,401-412,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e10,group,contraceptives,488-501,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e11,group,estrogens,514-522,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e12,group,barbiturates,525-536,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d184,DDI-DrugBank.d184.s0,DDI-DrugBank.d184.s0.e13,group,contraceptives,583-596,drugbank,Butabarbital_ddi.xml
DDI-DrugBank.d559,DDI-DrugBank.d559.s0,DDI-DrugBank.d559.s0.e1,group,monoamine oxidase (MAO) inhibitors,49-82,drugbank,Butalbital_ddi.xml
DDI-DrugBank.d559,DDI-DrugBank.d559.s1,DDI-DrugBank.d559.s1.e3,group,narcotic analgesic,73-90,drugbank,Butalbital_ddi.xml
DDI-DrugBank.d559,DDI-DrugBank.d559.s1,DDI-DrugBank.d559.s1.e5,group,anesthetics,111-121,drugbank,Butalbital_ddi.xml
DDI-DrugBank.d559,DDI-DrugBank.d559.s1,DDI-DrugBank.d559.s1.e6,group,tranquilizers,124-136,drugbank,Butalbital_ddi.xml
DDI-DrugBank.d559,DDI-DrugBank.d559.s1,DDI-DrugBank.d559.s1.e8,group,sedative-hypnotics,164-181,drugbank,Butalbital_ddi.xml
DDI-DrugBank.d559,DDI-DrugBank.d559.s1,DDI-DrugBank.d559.s1.e9,group,CNS depressants,193-207,drugbank,Butalbital_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s0,DDI-DrugBank.d246.s0.e1,group,central nervous system depressants,35-68,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s0,DDI-DrugBank.d246.s0.e3,group,barbiturates,86-97,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s0,DDI-DrugBank.d246.s0.e4,group,tranquilizers,100-112,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s0,DDI-DrugBank.d246.s0.e5,group,antihistamines,119-132,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s0,DDI-DrugBank.d246.s0.e6,group,central nervous system depressant,159-191,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s1,DDI-DrugBank.d246.s1.e1,group,opioids,231-237,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s13,DDI-DrugBank.d246.s13.e1,group,nasal vasoconstrictor,88-108,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s14,DDI-DrugBank.d246.s14.e1,group,nasal vasoconstrictor,122-142,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s15,DDI-DrugBank.d246.s15.e1,group,MAO inhibitors,75-88,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d282,DDI-DrugBank.d282.s0,DDI-DrugBank.d282.s0.e1,group,phenothiazines,78-91,drugbank,Cabergoline_ddi.xml
DDI-DrugBank.d282,DDI-DrugBank.d282.s0,DDI-DrugBank.d282.s0.e2,group,butyrophenones,94-107,drugbank,Cabergoline_ddi.xml
DDI-DrugBank.d282,DDI-DrugBank.d282.s0,DDI-DrugBank.d282.s0.e3,group,thioxanthines,110-122,drugbank,Cabergoline_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s0,DDI-DrugBank.d98.s0.e0,group,vitamin D analogues,17-35,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s0,DDI-DrugBank.d98.s0.e7,group,fat soluble vitamins,174-193,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s1,DDI-DrugBank.d98.s1.e0,group,vitamin D,54-62,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s2,DDI-DrugBank.d98.s2.e4,group,vitamin D,117-125,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s4,DDI-DrugBank.d98.s4.e0,group,Thiazides,0-8,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s4,DDI-DrugBank.d98.s4.e1,group,Thiazides,11-19,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s5,DDI-DrugBank.d98.s5.e0,group,thiazides,63-71,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s5,DDI-DrugBank.d98.s5.e1,group,vitamin D,78-86,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s7,DDI-DrugBank.d98.s7.e0,group,Digitalis,0-8,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s7,DDI-DrugBank.d98.s7.e1,group,Vitamin D,11-19,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s7,DDI-DrugBank.d98.s7.e2,group,digitalis,95-103,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s8,DDI-DrugBank.d98.s8.e2,group,vitamin D,79-87,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s10,DDI-DrugBank.d98.s10.e1,group,vitamin D,63-71,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s11,DDI-DrugBank.d98.s11.e0,group,Corticosteroids,0-14,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s11,DDI-DrugBank.d98.s11.e1,group,vitamin D analogues,72-90,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s11,DDI-DrugBank.d98.s11.e2,group,corticosteroids,131-145,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s12,DDI-DrugBank.d98.s12.e0,group,vitamin D,32-40,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s13,DDI-DrugBank.d98.s13.e0,group,Vitamin D,0-8,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s13,DDI-DrugBank.d98.s13.e1,group,vitamin D analogues,46-64,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s15,DDI-DrugBank.d98.s15.e2,group,antacids,50-57,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s15,DDI-DrugBank.d98.s15.e3,group,vitamin D,140-148,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d384,DDI-DrugBank.d384.s0,DDI-DrugBank.d384.s0.e0,group,vitamin D analogues,17-35,drugbank,Calcitriol_ddi.xml
DDI-DrugBank.d384,DDI-DrugBank.d384.s0,DDI-DrugBank.d384.s0.e7,group,fat soluble vitamins,174-193,drugbank,Calcitriol_ddi.xml
