doc_id,sent_id,text,source_type,file_name
DDI-DrugBank.d35,DDI-DrugBank.d35.s6,"Recent, better designed studies have not reported these adverse effects.",drugbank,Icosapent_ddi.xml
DDI-DrugBank.d35,DDI-DrugBank.d35.s7,"There is no evidence that EPA supplements have detrimental effects on glucose tolerance, insulin secretion or insulin resistance in non-diabetic subjects.",drugbank,Icosapent_ddi.xml
DDI-DrugBank.d35,DDI-DrugBank.d35.s8,Diabetics should discuss the use of these supplements with their physicians and note if the supplements affect their glycemic control.,drugbank,Icosapent_ddi.xml
DDI-DrugBank.d35,DDI-DrugBank.d35.s9,Diabetics who take EPA supplements should be monitored by their physicians.,drugbank,Icosapent_ddi.xml
DDI-DrugBank.d91,DDI-DrugBank.d91.s0,"Other medicines - Although certain medicines should not be used together at all, in other cases two different medicines may be used together even if an interaction might occur.",drugbank,Idoxuridine_ddi.xml
DDI-DrugBank.d91,DDI-DrugBank.d91.s1,"In these cases, your doctor may want to change the dose, or other precautions may be necessary.",drugbank,Idoxuridine_ddi.xml
DDI-DrugBank.d91,DDI-DrugBank.d91.s2,"When you are using idoxuridine, it is especially important that your health care professional know if you are using the following: Eye product containing boric acid.",drugbank,Idoxuridine_ddi.xml
DDI-DrugBank.d91,DDI-DrugBank.d91.s3,Boric acid may interact with the idoxuridine preparation causing a gritty substance to form or may interact with the preservative in the idoxuridine preparation causing a toxic effect in the eye.,drugbank,Idoxuridine_ddi.xml
DDI-DrugBank.d515,DDI-DrugBank.d515.s0,"The physician should be alert for possible combined drug actions, desirable or undesirable, involving ifosfamide even though ifosfamide has been used successfully concurrently with other drugs, including other cytotoxic drugs.",drugbank,Ifosfamide_ddi.xml
DDI-DrugBank.d549,DDI-DrugBank.d549.s0,"In studies in normal volunteers, there was no pharmacodynamic interaction between intravenous iloprost and either nifedipine, diltiazem, or captopril.",drugbank,Iloprost_ddi.xml
DDI-DrugBank.d549,DDI-DrugBank.d549.s1,"However, iloprost has the potential to increase the hypotensive effect of vasodilators and antihypertensive agents.",drugbank,Iloprost_ddi.xml
DDI-DrugBank.d549,DDI-DrugBank.d549.s2,"Since iloprost inhibits platelet function, there is a potential for increased risk of bleeding, particularly in patients maintained on anticoagulants.",drugbank,Iloprost_ddi.xml
DDI-DrugBank.d549,DDI-DrugBank.d549.s3,"During clinical trials, iloprost was used concurrently with anticoagulants, diuretics, cardiac glycosides, calcium channel blockers, analgesics, antipyretics, nonsteroidal antiinflammatories, corticosteroids, and other medications.",drugbank,Iloprost_ddi.xml
DDI-DrugBank.d549,DDI-DrugBank.d549.s4,Intravenous infusion of iloprost had no effect on the pharmacokinetics of digoxin.,drugbank,Iloprost_ddi.xml
DDI-DrugBank.d549,DDI-DrugBank.d549.s5,Acetylsalicylic acid did not alter the clearance (pharmacokinetics) of iloprost.,drugbank,Iloprost_ddi.xml
DDI-DrugBank.d549,DDI-DrugBank.d549.s6,"Although clinical studies have not been conducted, in vitro studies of iloprost indicate that no relevant inhibition of cytochrome P450 drug metabolism would be expected.",drugbank,Iloprost_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s0,"Drugs that may alter imatinib plasma concentrations Drugs that may increase imatinib plasma concentrations: Caution is recommended when administering Gleevec with inhibitors of the CYP3A4 family (e.g., ketoconazole, itraconazole, erythromycin, clarithromycin).",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s1,Substances that inhibit the cytochrome P450 isoenzyme (CYP3A4) activity may decrease metabolism and increase imatinib concentrations.,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s2,There is a significant increase in exposure to imatinib when Gleevec is coadministered with ketoconazole (CYP3A4 inhibitor).,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s3,Drugs that may decrease imatinib plasma concentrations: Substances that are inducers of CYP3A4 activity may increase metabolism and decrease imatinib plasma concentrations.,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s4,"Co-medications that induce CYP3A4 (e.g., dexamethasone, phenytoin, carbamazepine, rifampin, phenobarbital or St.",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s5,Johns Wort) may significantly reduce exposure to Gleevec.,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s6,"Pretreatment of healthy volunteers with multiple doses of rifampin followed by a single dose of Gleevec, increased Gleevec oral-dose clearance by 3.8-fold, which significantly (p 0.05) decreased mean cmax and AUC(0-8).",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s7,"In patients where rifampin or other CYP3A4 inducers are indicated, alternative therapeutic agents with less enzyme induction potential should be considered.",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s8,"Drugs that may have their plasma concentration altered by Gleevec Gleevec increases the mean cmax and AUC of simvastatin (CYP3A4 substrate) 2- and 3.5-fold, respectively, suggesting an inhibition of the CYP3A4 by Gleevec.",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s9,"Particular caution is recommended when administering Gleevec with CYP3A4 substrates that have a narrow therapeutic window (e.g., cyclosporine or pimozide).",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s10,"Gleevec will increase plasmaconcentration of other CYP3A4 metabolized drugs (e.g., triazolo-benzodiazepines, dihydropyridine calcium channel blockers, certain HMG-CoA reductase inhibitors, etc.).",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s11,"Because warfarin is metabolized by CYP2C9 and CYP3A4, patients who require anticoagulation should receive low-molecular weight or standard heparin.",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s12,"in vitro, Gleevec inhibits the cytochrome P450 isoenzyme CYP2D6 activity at similar concentrations that affect CYP3A4 activity.",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s13,Systemic exposure to substrates of CYP2D6 is expected to be increased when coadministered with Gleevec.,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s14,No specific studies have been performed and caution is recommended.,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s15,"in vitro, Gleevec inhibits acetaminophen O-glucuronidation (Ki value of 58.5  M) at therapeutic levels.",drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s16,Systemic exposure to acetaminophen is expected to be increased when coadministered with Gleevec.,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s17,No specific studies in humans have been performed and caution is recommended.,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d115,DDI-DrugBank.d115.s18,,drugbank,Imatinib_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s0,"In occasional susceptible patients or in those receiving anticholinergic drugs (including antiparkinsonism agents) in addition, the atropine-like effects may become more pronounced (e.g., paralytic ileus).",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s1,Close supervision and careful adjustment of dosage is required when this drug is administered concomitantly with anticholinergic drugs.,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s2,"Avoid the use of preparations such as decongestants and local anesthetics which contain any sympathomimetic amine (e.g., epinephrine, norepinephrine), since it has been reported that tricyclic antidepressants can potentiate the effects of catecholamines.",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s3,Caution should be exercised when imipramine hydrochloride is used with agents that lower blood pressure.,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s4,Imipramine hydrochloride may potentiate the effects of CNS depressant drugs.,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s5,"The plasma concentration of imipramine may increase when the drug is given concomitantly with hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decrease by concomitant administration of hepatic enzyme inducers (e.g., barbiturates, phenytoin), and adjustment of the dosage of imipramine may therefore be necessary.",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s6,Drugs Metabolized by P450 2D6 The biochemical activity of the drug metabolizing isozyme cytochrome P450 2D6 (debrisoquin hydroxylase) is reduced in a subset of the caucasian population (about 7 to 10% of caucasians are so called poor metabolizers);,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s7,"reliable estimates of the prevalence of reduced P450 2D6 isozyme activity among Asian, African and other populations are not yet available.",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s8,Poor metabolizers have higher than expected plasma concentrations of tricyclic antidepressants (TCAs) when given usual doses.,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s9,"Depending on the fraction of drug metabolized by P450 2D6, the increase in plasma concentration may be small, or quite large (8-fold increase in plasma AUC of the TCA).",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s10,"In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble p.o.",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s11,metabolizers.,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s12,An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy.,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s13,The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine;,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s14,"cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide).",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s15,"While all the selective serotonin reuptake inhibitors (SSRIs), e. g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition.",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s16,"The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition, and the pharmacokinetics of the SSRI involved.",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s17,"Nevertheless, caution is indicated in the co-administration of TCA5 with any of the SSRIs and also in switching from one class to the other.",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s18,"Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s19,Concomitant use of tricyclic antidepressants with drugs that can inhibit cytochrome P450 2D6 may require lower doses than usually prescribed for either the tricyclic antidepressant or the other drug.,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s20,"Furthermore, whenever one of these other drugs is withdrawn from cotherapy, an increased dose of tricyclic antidepressant may be required.",drugbank,Imipramine_ddi.xml
DDI-DrugBank.d77,DDI-DrugBank.d77.s21,It is desirable to monitor TCA plasma levels whenever a TCA is going to be co-administered with another drug known to be an inhibitor of P450 2D6.,drugbank,Imipramine_ddi.xml
DDI-DrugBank.d555,DDI-DrugBank.d555.s0,No information available,drugbank,Imiquimod_ddi.xml
DDI-DrugBank.d555,DDI-DrugBank.d555.s1,.,drugbank,Imiquimod_ddi.xml
DDI-DrugBank.d555,DDI-DrugBank.d555.s2,,drugbank,Imiquimod_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s0,Indinavir is an inhibitor of the cytochrome P450 isoform CYP3A4.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s1,"Coadministration of CRIXIVAN and drugs primarily metabolized by CYP3A4 may result in increased plasma concentrations of the other drug, which could increase or prolong its therapeutic and adverse effects.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s2,Indinavir is metabolized by CYP3A4.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s3,"Drugs that induce CYP3A4 activity would be expected to increase the clearance of indinavir, resulting in lowered plasma concentrations of indinavir.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s4,Coadministration of CRIXIVAN and other drugs that inhibit CYP3A4 may decrease the clearance of indinavir and may result in increased plasma concentrations of indinavir.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s5,Table 8,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s6,Drugs That Should Not Be Coadministered with CRIXIVAN,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s7,Drug Class: Drug Name Clinical Comment,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s8,Antiarrhythmics: amiodarone,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s9,CONTRAINDICATED due to potential for serious and/or life-threatening reactions such as cardiac arrhythmias.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s10,"Ergot derivatives: dihydroergotamine, ergonovine, ergotamine, methylergonovine",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s11,CONTRAINDICATED due to potential for serious and/or life-threatening reactions such as acute ergot toxicity characterized by peripheral vasospasm and ischemia of the extremities and other tissues.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s12,"Sedative/hypnotics: midazolam, triazolam",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s13,CONTRAINDICATED due to potential for serious and/or life-threatening reactions such as prolonged or increased sedation or respiratory depression.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s14,GI motility agents: cisapride,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s15,CONTRAINDICATED due to potential for serious and/or life-threatening reactions such as cardiac arrhythmias.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s16,Neuroleptic: pimozide,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s17,CONTRAINDICATED due to potential for serious and/or life-threatening reactions such as cardiac arrhythmias.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s18,Herbal products: St. John s wort (Hypericum perforatum),drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s19,May lead to loss of virologic response and possible resistance to CRIXIVAN or to the class of protease inhibitors.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s20,Antimycobacterial: rifampin,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s21,May lead to loss of virologic response and possible resistance to CRIXIVAN or to the class of protease inhibitors or other coadministered antiretroviral agents.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s22,"HMG-CoA Reductase inhibitors: lovastatin, simvastatin",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s23,Potential for serious reactions such as risk of myopathy including rhabdomyolysis.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s24,Protease inhibitor: atazanavir,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s25,Both CRIXIVAN and atazanavir are associated with indirect (unconjugated) hyperbilirubinemia.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s26,Combinations of these drugs have not been studied and coadministration of CRIXIVAN and atazanavir is not recommended.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s27,Table 9,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s28,Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s29,Drug Name,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s30,Effect,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s31,Clinical Comment,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s32,HIV Antiviral Agents,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s33,Delavirdine,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s34,indinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s35,Dose reduction of CRIXIVAN to 600 mg every 8 hours should be considered when taking delavirdine 400 mg three times a day.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s36,Didanosine,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s37,Indinavir and didanosine formulations containing buffer should be administered at least one hour apart on an empty stomach.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s38,Efavirenz,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s39,indinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s40,"The optimal dose of indinavir, when given in combination with efavirenz, is not known.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s41,Increasing the indinavir dose to 1000 mg every 8 hours does not compensate for the increased indinavir metabolism due to efavirenz.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s42,Nelfinavir,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s43,indinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s44,"The appropriate doses for this combination, with respect to efficacy and safety, have not been established.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s45,Nevirapine,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s46,indinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s47,Indinavir concentrations may be decreased in the presence of nevirapine.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s48,"The appropriate doses for this combination, with respect to efficacy and safety, have not been established.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s49,Ritonavir,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s50,indinavir concentration   ritonavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s51,"The appropriate doses for this combination, with respect to efficacy and safety, have not been established.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s52,Preliminary clinical data suggest that the incidence of nephrolithiasis is higher in patients receiving indinavir in combination with ritonavir than those receiving CRIXIVAN 800 mg q8h.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s53,Saquinavir,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s54,saquinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s55,"The appropriate doses for this combination, with respect to efficacy and safety, have not been established.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s56,Other Agents,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s57,"Antiarrhythmics: bepridil, lidocaine (systemic) and quinidine",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s58,antiarrhythmic agents concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s59,Caution is warranted and therapeutic concentration monitoring is recommended for antiarrhythmics when coadministered with CRIXIVAN.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s60,"Anticonvulsants: carbamazepine, phenobarbital, phenytoin",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s61,indinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s62,Use with caution.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s63,CRIXIVAN may not be effective due to decreased indinavir concentrations in patients taking these agents concomitantly.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s64,"Calcium Channel Blockers, Dihydropyridine: e.g., felodipine, nifedipine, nicardipine",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s65,dihydropyridine calcium channel blockers concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s66,Caution is warranted and clinical monitoring of patients is recommended.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s67,Clarithromycin,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s68,clarithromycin concentration   indinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s69,"The appropriate doses for this combination, with respect to efficacy and safety, have not been established.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s70,HMG-CoA Reductase Inhibitor: atorvastatin,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s71,atorvastatin concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s72,"Use lowest possible dose of atorvastatin with careful monitoring, or consider HMG-CoA reductase inhibitors that are not primarily metabolized by CYP3A4, such as pravastatin, fluvastatin, or rosuvastatin in combination with CRIXIVAN.",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s73,"Immunosuppressants: cyclosporine, tacrolimus, sirolimus",drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s74,immunosuppressant agents concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s75,Plasma concentrations may be increased by CRIXIVAN.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s76,Itraconazole,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s77,indinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s78,Dose reduction of CRIXIVAN to 600 mg every 8 hours is recommended when administering itraconazole concurrently.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s79,Ketoconazole,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s80,indinavir concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s81,Dose reduction of CRIXIVAN to 600 mg every 8 hours should be considered.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s82,Rifabutin,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s83,indinavir concentration   rifabutin concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s84,Dose reduction of rifabutin to half the standard dose and a dose increase of CRIXIVAN to 1000 mg (three 333-mg capsules) every 8 hours are recommended when rifabutin and CRIXIVAN are coadministered.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s85,Sildenafil,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s86,sildenafil concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s87,Sildenafil dose should not exceed a maximum of 25 mg in a 48- hour period in patients receiving concomitant indinavir therapy.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s88,Tadalafil,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s89,tadalafil concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s90,Tadalafil dose should not exceed a maximum of 10 mg in a 72- hour period in patients receiving concomitant indinavir therapy.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s91,Vardenafil,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s92,vardenafil concentration,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s93,Vardenafil dose should not exceed a maximum of 2.5 mg in a 24-hour period in patients receiving concomitant indinavir therapy.,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s94,Note:,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s95,= increase;,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s96,#NAME?,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d97,DDI-DrugBank.d97.s97,,drugbank,Indinavir_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s0,"In normal volunteers receiving indomethacin, the administration of diflunisal decreased the renal clearance and significantly increased the plasma levels of indomethacin.",drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s1,"In some patients, combined use of INDOCIN and diflunisal has been associated with fatal gastrointestinal hemorrhage.",drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s2,"Therefore, diflunisal and INDOCIN should not be used concomitantly.",drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s3,"In a study in normal volunteers, it was found that chronic concurrent administration of 3.6 g of aspirin per day decreases indomethacin blood levels approximately 20%.",drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s4,"The concomitant use of INDOCIN with other NSAIDs is not recommended due to the increased possibility of gastrointestinal toxicity, with little or no increase in efficacy.",drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s5,Clinical studies have shown that INDOCIN does not influence the hypoprothrombinemia produced by anticoagulants.,drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s6,"However, when any additional drug, including INDOCIN, is added to the treatment of patients on anticoagulant therapy, the patients should be observed for alterations of the prothrombin time.",drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s7,"In post-marketing experience, bleeding has been reported in patients on concomitant treatment with anticoagulants and INDOCIN.",drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s8,Caution should be exercised when INDOCIN and anticoagulants are administered concomitantly.,drugbank,Indomethacin_ddi.xml
DDI-DrugBank.d82,DDI-DrugBank.d82.s9,"When INDOCIN is given to patients receiving probenecid, the plasma levels of indomethacin are likely to be increased.",drugbank,Indomethacin_ddi.xml
